OBJECTID,year,longitude,latitude,conflict,conflict50nmi,conflict100nmi,fatalities100nmi,conflict150nmi,conflict200nmi,ocean_prd,ind_iuu000,nid_iuu000,iuu000,battle_count100nmi,protest_count100nmi,civilian_count100nmi,conflictm712,fatam712,ocp16,ocp1014mean,annual_catch1014,annual_indcatch1014,annual_nidcatch1014,conflict2016,catchdev,indcatchdev,nidcatchdev,indcatch000,nidcatch000,catch000,devgroup1,devgroup2,devgroup3,devgroup4,prodummy1,prodummy2,prodummy3,prodummy4,prodummy5,prodummy6,prodummy7,prodummy8,prodummy9,prodummy10,prodummy11,prodummy12,prodummy13,prodummy14,prodummy15,prodummy16,prodummy17,prodummy18,prodummy19,prodummy20,prodummy21,prodummy22,prodummy23,prodummy24,prodummy25,prodummy26,prodummy27,prodummy28,prodummy29,prodummy30,prodummy31,prodummy32,prodummy33,prodummy34
199,2015,128.43747599,-11.3616412701,0,0,0,0,0,0,690.719241672092,0.09309075772762299,5.796999903395772e-5,0.09314873069524765,0,0,0,0,0,669.36187744140625,619.3226318359375,0.49172577261924744,0.491710364818573,1.5403998986585066e-5,0,-2.0293009281158447,-1.9036879539489746,-1.7015174627304077,0.33786535263061523,2.7099999897473026e-6,0.3378680646419525,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
200,2015,129.434605956,-11.3616412701,0,0,0,0,0,0,847.6256510416666,0.0906832367181778,0,0.09068324416875839,0,0,0,0,0,886.06341552734375,742.983642578125,0.30436158180236816,0.30436158180236816,0,0,-2.0310723781585693,-1.8657855987548828,-1.8397632837295532,0.18109887838363647,0,0.18109887838363647,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,2015,130.431735921,-11.3616412701,0,0,0,0,0,0,1169.128896484375,0.09320785105228424,0,0.09320785105228424,0,0,0,0,0,1216.3416748046875,1045.5389404296875,0.47429704666137695,0.47429704666137695,0,0,-1.4825631380081177,-1.7846627235412598,-1.2588449716567993,0.2780834138393402,0,0.2780834138393402,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,2015,131.428865886,-11.3616412701,0,0,0,0,0,0,1323.884594726562,0.21165505051612854,0,0.21165506541728973,0,0,0,0,0,1327.5042724609375,1314.337158203125,0.9045960307121277,0.9045960307121277,0,0,-1.4274061918258667,-1.8277145624160767,-1.1914446353912354,0.5545102953910828,0,0.5545102953910828,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,2015,132.425995852,-11.3616412701,0,0,0,0,0,0,1456.990234375,0.12385164201259613,0,0.12385164201259613,0,0,0,0,0,1399.99609375,1293.7255859375,0.2663683295249939,0.2663683295249939,0,0,-1.6284939050674438,-1.9136078357696533,-1.435767412185669,0.21544787287712097,0,0.21544787287712097,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,2015,133.423125817,-11.3616412701,0,0,0,0,0,0,1178.315425478179,0.10935714840888977,0,0.10935714840888977,0,0,0,0,0,1195.58251953125,1047.5919189453125,0.4802519381046295,0.4802519381046295,0,0,-1.7805088758468628,-1.9346108436584473,-1.600496530532837,0.22753013670444489,0,0.22753015160560608,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,2015,135.417385748,-11.3616412701,0,0,0,0,0,0,1002.771891276042,0.15172533690929413,0,0.15172532200813293,0,0,0,0,0,1085.414306640625,829.135498046875,0.46937617659568787,0.46937617659568787,0,0,-1.8730703592300415,-1.7375938892364502,-1.8332850933074951,0.2854790687561035,0,0.2854790687561035,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
207,2015,136.414515713,-11.3616412701,0,0,0,0,0,0,1043.357554716222,0.11051708459854126,0,0.11051708459854126,0,0,0,0,0,1074.352783203125,903.4901123046875,0.2991028428077698,0.2991028428077698,0,0,-1.762935996055603,-1.850968599319458,-1.6613327264785767,0.24290746450424194,0,0.24290746450424194,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
208,2015,137.411645679,-11.3616412701,0,0,0,0,0,0,717.9936244419642,0.2524358928203583,0,0.2524358928203583,0,0,0,0,0,761.006103515625,650.16107177734375,0.6150333285331726,0.6150333285331726,0,0,-2.0187392234802246,-1.7356504201889038,-1.8663686513900757,0.47837620973587036,0,0.47837620973587036,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
209,2015,138.408775644,-11.3616412701,0,0,0,0,0,4,701.3923543294271,0.1315484493970871,0,0.1315484493970871,0,0,0,0,0,718.1297607421875,615.46954345703125,0.36494752764701843,0.36494752764701843,0,0,-2.079249382019043,-1.9218934774398804,-1.701786756515503,0.27510619163513184,0,0.27510619163513184,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
210,2015,139.405905609,-11.3616412701,0,0,0,0,4,4,685.4705708821615,0.2428184300661087,9.850000060396269e-5,0.24291692674160004,0,0,0,0,0,737.11529541015625,602.2340087890625,1.4710578918457031,1.4709137678146362,1.4405400725081563e-4,0,-1.9917340278625488,-1.6044222116470337,-1.6945608854293823,1.5919077396392822,4.0199997783929575e-6,1.591911792755127,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
211,2015,140.403035575,-11.3616412701,0,0,0,0,4,4,679.4750247531467,0.12835845351219177,0,0.12835843861103058,0,0,0,0,0,765.9844970703125,591.8629150390625,0.4618809223175049,0.4618809223175049,0,0,-2.0996253490448,-1.8700581789016724,-1.7222775220870972,0.33086884021759033,0,0.33086884021759033,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
212,2015,141.40016554,-11.3616412701,0,0,0,0,4,4,759.7548607720269,0.17342007160186768,0,0.17342007160186768,0,0,0,0,0,766.78369140625,727.46759033203125,0.5085974931716919,0.5085974931716919,0,0,-1.8927981853485107,-1.4238002300262451,-1.9163334369659424,0.44363653659820557,0,0.44363653659820557,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
227,2015,103.509226856,-10.3824216859,0,0,0,0,0,0,266.2926127115886,1.510599977336824e-4,0,1.510599977336824e-4,0,0,0,0,0,198.51727294921875,262.1553039550781,0.0018987680086866021,0.0018987680086866021,0,0,-1.7060497999191284,-1.7265264987945557,-1.6930298805236816,6.93730020429939e-4,0,6.93730020429939e-4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,2015,104.506356821,-10.3824216859,0,0,0,0,0,0,272.382809109158,3.3862999407574534e-4,0,3.3862999407574534e-4,0,0,0,0,0,200.85671997070312,266.6047058105469,0.0022661141119897366,0.0022661141119897366,0,0,-1.7050039768218994,-1.7239378690719604,-1.6930298805236816,0.001503949984908104,0,0.001503949984908104,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,2015,105.503486787,-10.3824216859,0,0,0,0,0,9,276.5729751586914,0.17686249315738678,0.005032510031014681,0.18189500272274017,0,0,0,0,0,207.9099578857422,270.1817932128906,0.2143300473690033,0.2119971215724945,0.0023329320829361677,0,-1.8551568984985352,-1.7308992147445679,-1.860236644744873,0.574191153049469,3.869399952236563e-4,0.574578046798706,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,2015,106.500616752,-10.3824216859,0,0,0,0,0,32,287.4210111829969,0.0025979699566960335,0,0.0025979699566960335,0,0,0,0,0,213.68316650390625,274.23443603515625,0.060776304453611374,0.060776304453611374,0,0,-1.710275411605835,-1.7385542392730713,-1.6930298805236816,0.031578559428453445,0,0.031578559428453445,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,2015,107.497746717,-10.3824216859,0,0,0,0,3,54,301.8188366360134,0.009265230037271976,0,0.009265230037271976,0,0,0,0,0,223.22032165527344,276.4766845703125,0.06932425498962402,0.06932425498962402,0,0,-1.6805390119552612,-1.659062147140503,-1.6930298805236816,0.12215347588062286,0,0.12215347588062286,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,2015,108.494876683,-10.3824216859,0,0,0,0,7,62,307.5031594170464,0.008967350237071514,0,0.008967350237071514,0,0,0,0,0,235.5797882080078,286.28118896484375,0.08297820389270782,0.08297820389270782,0,0,-1.6911900043487549,-1.6875449419021606,-1.6930298805236816,0.10893808305263519,0,0.10893808305263519,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,2015,109.492006648,-10.3824216859,0,0,0,0,18,77,319.5933625962999,0.005328560248017311,0,0.005328559782356024,0,0,0,0,0,232.33328247070312,297.0181884765625,0.10640054941177368,0.10640054941177368,0,0,-1.700795292854309,-1.713615894317627,-1.6930298805236816,0.07141142338514328,0,0.07141142338514328,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,2015,110.489136613,-10.3824216859,0,0,0,0,28,97,328.9094840155707,0.005479319952428341,0,0.005479319952428341,0,0,0,0,0,235.52792358398438,307.892822265625,0.07944384217262268,0.07944384217262268,0,0,-1.6986583471298218,-1.7079522609710693,-1.6930298805236816,0.07346337288618088,0,0.07346337288618088,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,2015,111.486266579,-10.3824216859,0,0,0,0,49,102,379.8282224867079,0.005837299861013889,0,0.005837299861013889,0,0,0,0,0,259.8944396972656,328.4089660644531,0.08805622160434723,0.08805622160434723,0,0,-1.6953885555267334,-1.6990840435028076,-1.6930298805236816,0.07821429520845413,0,0.07821429520845413,1,1,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,2015,112.483396544,-10.3824216859,0,0,0,0,39,103,396.3554178873698,0.008767870254814625,0,0.008767870254814625,0,0,0,1,1,277.91143798828125,356.91632080078125,0.12652894854545593,0.12652894854545593,0,0,-1.6864713430404663,-1.6747808456420898,-1.6930298805236816,0.11745752394199371,0,0.11745752394199371,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
237,2015,113.48052651,-10.3824216859,0,0,4,0,40,84,424.8187993367513,0.0077589997090399265,0,0.0077589997090399265,0,4,0,6,5,303.241943359375,401.03436279296875,0.09263132512569427,0.09263132512569427,0,0,-1.6955451965332031,-1.6993746757507324,-1.6930298805236816,0.1037178784608841,0,0.1037178784608841,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
238,2015,114.477656475,-10.3824216859,0,0,10,4,30,79,485.338133070204,0.007676179986447096,0,0.007676179986447096,0,10,0,8,4,345.68951416015625,434.87823486328125,0.11874501407146454,0.11874501407146454,0,7,-1.6891252994537354,-1.6822301149368286,-1.6930298805236816,0.1049049124121666,0,0.104904904961586,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
239,2015,115.47478644,-10.3824216859,0,0,11,6,16,46,425.9130715264214,0.010920950211584568,0,0.010920950211584568,0,11,0,5,6,334.9272766113281,392.1147766113281,0.1036362275481224,0.1036362275481224,0,8,-1.6741911172866821,-1.6419157981872559,-1.6930298805236816,0.14636296033859253,0,0.14636296033859253,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
240,2015,116.471916406,-10.3824216859,0,0,10,2,20,24,379.8474375406901,0.006732060108333826,0,0.006732060108333826,0,10,0,4,2,263.03485107421875,362.3627624511719,0.0629323348402977,0.06264306604862213,2.892659977078438e-4,8,-1.6916617155075073,-1.6889770030975342,-1.6930748224258423,0.0902678444981575,0,0.0902678444981575,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
241,2015,117.469046371,-10.3824216859,0,0,10,4,15,20,414.6497539944119,0.004676759708672762,0,0.004676759708672762,1,9,0,1,4,272.5655517578125,382.90533447265625,0.09039431810379028,0.09039431810379028,0,2,-1.7024691104888916,-1.7181540727615356,-1.6930298805236816,0.06270427256822586,0,0.06270427256822586,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
242,2015,118.466176336,-10.3824216859,0,1,7,4,10,15,463.2836108737522,0.007971559651196003,0,0.007971559651196003,1,6,0,0,0,321.7841491699219,414.88031005859375,0.10656440258026123,0.10656440258026123,0,1,-1.6911827325820923,-1.6875311136245728,-1.6930298805236816,0.10685174912214279,0,0.10685174912214279,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
243,2015,119.463306302,-10.3824216859,0,1,5,2,7,10,492.8231255026425,0.2804020345211029,0.1652224212884903,0.445624440908432,1,4,0,0,0,339.1377258300781,467.808837890625,2.1741416454315186,1.5321044921875,0.6420372724533081,1,-1.7187552452087402,-1.5592525005340576,-1.7224395275115967,1.3007214069366455,0.5195487141609192,1.8202701807022095,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
244,2015,120.460436267,-10.3824216859,0,1,1,0,5,12,718.3180419921875,0.8974178433418274,2.1350350379943848,3.0324528217315674,0,1,0,0,0,405.53704833984375,507.264404296875,11.897181510925293,3.3714797496795654,8.525701522827148,0,-0.11298337578773499,-0.656112015247345,0.0493309311568737,3.1905179023742676,6.7136712074279785,9.904189109802246,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
245,2015,121.457566233,-10.3824216859,0,0,5,0,6,15,522.2797088623047,1.8942872285842896,2.2998111248016357,4.194097995758057,0,4,1,3,0,374.1849060058594,465.0921936035156,12.677339553833008,5.141160488128662,7.5361785888671875,0,0.13313394784927368,1.0596339702606201,-0.09615695476531982,5.7280120849609375,7.109482288360596,12.837493896484375,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
246,2015,122.454696198,-10.3824216859,0,5,7,0,10,11,544.538289969308,1.078935980796814,1.1772828102111816,2.256218671798706,0,6,1,4,0,383.8050231933594,460.1329345703125,9.179893493652344,4.548373222351074,4.6315202713012695,1,-0.3914937973022461,1.1467620134353638,-1.0373237133026123,4.743416786193848,3.7052810192108154,8.448698043823242,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
247,2015,123.451826163,-10.3824216859,5,7,10,1,10,10,584.5112489972796,1.7021836042404175,6.866707801818848,8.568891525268555,0,8,2,4,1,427.1988525390625,468.6644592285156,16.572111129760742,7.1184797286987305,9.453631401062012,2,3.3331122398376465,1.3589138984680176,3.3675944805145264,6.948460578918457,21.5919189453125,28.540380477905273,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
248,2015,124.448956129,-10.3824216859,0,10,10,1,10,10,344.244482421875,1.1810717582702637,2.2557919025421143,3.436863422393799,0,8,2,4,1,290.6210021972656,320.33416748046875,9.858983039855957,3.6515376567840576,6.207444667816162,2,0.43755558133125305,0.849038302898407,0.2673485279083252,4.125395774841309,7.113435745239258,11.238831520080566,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
249,2015,125.446086094,-10.3824216859,0,5,10,1,10,10,312.9750493367513,0.1336568146944046,0.008847569115459919,0.14250439405441284,0,8,2,4,1,267.849853515625,312.3533020019531,1.4856934547424316,1.465624213218689,0.02006920427083969,2,-1.8633127212524414,-2.1648471355438232,-1.691145420074463,1.1505992412567139,0.023602589964866638,1.1742017269134521,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
250,2015,126.443216059,-10.3824216859,0,0,5,1,10,10,334.5680033365886,0.47018963098526,0.017361629754304886,0.4875512719154358,0,4,1,1,1,296.05047607421875,345.77001953125,1.5459232330322266,1.4256649017333984,0.12025828659534454,1,-1.8574817180633545,-1.112575888633728,-1.746967077255249,1.7832047939300537,0.046189069747924805,1.829393744468689,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
251,2015,127.440346025,-10.3824216859,0,0,0,0,5,6,410.1698506673177,0.06845758110284805,0.00361719005741179,0.0720747709274292,0,0,0,0,0,371.3082275390625,395.6943054199219,0.7754588723182678,0.7693667411804199,0.006092109717428684,0,-2.1127467155456543,-1.5501179695129395,-1.7049952745437622,0.3415932059288025,0.005012569483369589,0.3466058075428009,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
252,2015,128.43747599,-10.3824216859,0,0,0,0,0,3,521.2346004909939,0.7811225652694702,0.011797330342233181,0.7929198741912842,0,0,0,0,0,457.157470703125,451.8982238769531,3.4759039878845215,3.44325590133667,0.03264806419610977,0,-1.3439329862594604,-0.5740045309066772,-1.6947352886199951,3.242826461791992,0.03656825050711632,3.2793948650360107,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
253,2015,129.434605956,-10.3824216859,0,0,0,0,0,0,594.1530592176649,0.22150848805904388,0,0.22150850296020508,0,0,0,0,0,548.6943359375,488.7112731933594,0.3827691674232483,0.3827691674232483,0,0,-1.9760010242462158,-1.6655199527740479,-1.7629626989364624,0.41768622398376465,0,0.41768622398376465,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254,2015,130.431735921,-10.3824216859,0,0,0,0,0,0,545.639533996582,0.07092089205980301,0,0.07092089205980301,0,0,0,0,0,512.6478271484375,448.7251892089844,0.23946556448936462,0.23946556448936462,0,0,-1.989469289779663,-1.9124406576156616,-1.8017466068267822,0.16177068650722504,0,0.16177067160606384,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,2015,131.428865886,-10.3824216859,0,0,0,0,0,0,519.1413099500868,0.08785393834114075,0,0.08785394579172134,0,0,0,0,0,471.2196960449219,477.5648498535156,0.314775675535202,0.314775675535202,0,0,-2.007054328918457,-1.8009878396987915,-1.8526642322540283,0.19471114873886108,0,0.19471114873886108,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,2015,132.425995852,-10.3824216859,0,0,0,0,0,0,604.7926127115885,0.2585873007774353,0,0.2585873007774353,0,0,0,0,0,603.32769775390625,532.9505615234375,0.27922311425209045,0.27922311425209045,0,0,-1.946416974067688,-1.6399405002593994,-1.8622112274169922,0.4906929135322571,0,0.49069294333457947,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257,2015,133.423125817,-10.3824216859,0,0,0,0,0,0,580.6616372002495,0.08363828808069229,0,0.08363828808069229,0,0,0,0,0,604.038330078125,541.34527587890625,0.17888878285884857,0.17888878285884857,0,0,-1.9884971380233765,-1.9267452955245972,-1.8008497953414917,0.19094140827655792,0,0.19094140827655792,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,2015,134.420255782,-10.3824216859,0,0,0,0,0,0,667.6865090264214,0.12233501672744751,0,0.1223350241780281,0,0,0,0,0,759.69866943359375,577.55242919921875,0.34425005316734314,0.34425005316734314,0,0,-2.0271477699279785,-1.9426774978637695,-1.7315562963485718,0.23815789818763733,0,0.23815789818763733,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
259,2015,135.417385748,-10.3824216859,0,0,0,0,0,0,688.4855997721354,0.29169517755508423,0,0.29169514775276184,0,0,0,0,0,736.72357177734375,602.5924072265625,0.44668006896972656,0.44668006896972656,0,0,-1.8641279935836792,-1.775127649307251,-1.4787707328796387,0.43523818254470825,0,0.43523818254470825,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
260,2015,136.414515713,-10.3824216859,0,0,0,0,0,0,654.5973798963759,0.1461057960987091,0,0.1461058109998703,0,0,0,0,0,667.0223388671875,625.56134033203125,0.45677223801612854,0.45677223801612854,0,0,-2.0722267627716064,-1.8829509019851685,-1.8392126560211182,0.34856781363487244,0,0.34856781363487244,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
261,2015,137.411645679,-10.3824216859,0,0,0,0,0,4,690.2572055392795,0.5600060820579529,0.014610059559345245,0.5746161341667175,0,0,0,0,0,716.8328857421875,662.42523193359375,1.7651007175445557,1.7107083797454834,0.054392315447330475,0,-1.9338724613189697,-1.3773502111434937,-1.758672833442688,1.8525872230529785,0.04594147950410843,1.898528814315796,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
262,2015,138.408775644,-10.3824216859,0,0,0,0,4,4,815.5124833848741,1.161184549331665,0.007788029965013266,1.1689726114273071,0,0,0,0,0,810.379150390625,700.6629638671875,4.459410667419434,4.428168296813965,0.031242186203598976,0,-1.6269687414169312,0.6567227840423584,-1.6977577209472656,4.79254674911499,0.024489589035511017,4.8170366287231445,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
263,2015,139.405905609,-10.3824216859,0,0,4,1,4,4,773.3662872314453,8.47330093383789,0.028693119063973427,8.501994132995605,0,1,3,3,1,791.16705322265625,690.27410888671875,5.927727699279785,5.847353458404541,0.08037464320659637,7,-0.8015187382698059,1.9179996252059937,-1.692484974861145,6.735957622528076,0.08482298254966736,6.820780277252197,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
264,2015,140.403035575,-10.3824216859,0,0,4,1,4,4,767.4682362874349,1.0062285661697388,0.1090678870677948,1.115296483039856,0,1,3,3,1,745.8106689453125,690.8240966796875,4.662961006164551,4.470919609069824,0.19204092025756836,7,-1.7671523094177246,0.09738130867481232,-1.734139084815979,4.778043270111084,0.26456570625305176,5.042608737945557,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
265,2015,141.40016554,-10.3824216859,0,0,4,1,4,4,749.4008348253038,0.35426077246665955,0.03643319010734558,0.3906939625740051,0,1,3,3,1,754.507568359375,771.575927734375,1.7342344522476196,1.7276445627212524,0.006589950527995825,7,-1.8963873386383057,-1.3995442390441895,-1.8226215839385986,1.946123480796814,0.0017923200502991676,1.94791579246521,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
279,2015,102.51209689,-9.40012632176,0,0,0,0,0,0,266.9646174112956,0.003792300121858716,0,0.0037922998890280724,0,0,0,0,0,210.94381713867188,254.6294708251953,0.14457282423973083,0.14457078278064728,2.0560000848490745e-6,0,-1.7254669666290283,-1.78095281124115,-1.692462682723999,0.03443099185824394,0,0.03443099185824394,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,2015,103.509226856,-9.40012632176,0,0,0,0,0,0,273.0601925320095,0.002627220004796982,0,0.0026272202376276255,0,0,0,0,0,218.11376953125,263.1977844238281,0.04993908852338791,0.04993908852338791,0,0,-1.7068500518798828,-1.7297172546386719,-1.6930298805236816,0.032610248774290085,0,0.032610248774290085,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281,2015,104.506356821,-9.40012632176,0,0,0,0,0,155,284.4306174384223,0.0035867299884557724,0,0.0035867299884557724,0,0,0,0,0,205.0554962158203,271.8883361816406,0.11251586675643921,0.11251586675643921,0,0,-1.7110826969146729,-1.7413291931152344,-1.6930298805236816,0.04558698832988739,0,0.04558699205517769,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282,2015,105.503486787,-9.40012632176,0,0,0,0,18,166,298.955194261339,0.006923079956322908,0,0.006923079956322908,0,0,0,0,0,209.19654846191406,276.8395080566406,0.07603348791599274,0.07603348791599274,0,0,-1.6952650547027588,-1.698630928993225,-1.6930298805236816,0.09086401015520096,0,0.09086400270462036,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
