"","X","...1","latitude","longitude","sum_IUU","sum_reported","coords","sum_NIUU","sum_Nreported","total_IUU_catch","total_catch","conflict0nmi","conflict50nmi","conflict100nmi","conflict150nmi","conflict200nmi","fatalities100nmi","ocean_ord","ocean_prd","prodummy1","prodummy2","prodummy3","prodummy4","prodummy5","prodummy6","prodummy7","prodummy8","prodummy9","prodummy10","prodummy11","prodummy12","prodummy13","prodummy14","prodummy15","prodummy16","prodummy17","prodummy18","prodummy19","prodummy20","prodummy21","prodummy22","prodummy23","prodummy24","prodummy25","prodummy26","prodummy27","prodummy28","prodummy29","prodummy30","prodummy31","prodummy32","prodummy33","prodummy34","indcatch000","nidcatch000","catch000"
"274",274,274,-5.5,104.5,1931.85527,6756.20419,"104.5,-5.5",5996.25023,19067.6993,7928.1055,25823.90349,0,2,4,8,8,1,614.405558333333,614.405558333333,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.75620419,19.0676993,25.82390349
"275",275,275,-5.5,105.5,1430.58689,5498.04696,"105.5,-5.5",4811.39905,15126.86239,6241.98594,20624.90935,2,4,4,4,5,1,979.011708333333,979.011708333333,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.49804696,15.12686239,20.62490935
"276",276,276,-5.5,106.5,1620.09751,6470.51388,"106.5,-5.5",4540.98072,14234.00975,6161.07823,20704.52363,0,134,136,138,138,5,873.947525541126,873.947525541126,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.47051388,14.23400975,20.70452363
"277",277,277,-5.5,107.5,2001.418,6230.74917,"107.5,-5.5",3518.57782,11064.49841,5519.99582,17295.24758,0,5,31,33,33,1,683.912412037037,683.912412037037,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.23074917,11.06449841,17.29524758
"278",278,278,-5.5,108.5,1633.08036,5552.14375,"108.5,-5.5",3523.88342,11080.15771,5156.96378,16632.30146,0,2,4,4,6,1,550.699071759259,550.699071759259,0,0,1,0,1,1,0,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.55214375,11.08015771,16.63230146
"279",279,279,-5.5,109.5,2077.35237,7305.66236,"109.5,-5.5",1204.59226,3787.86236,3281.94463,11093.52472,0,0,5,9,9,0,488.905935185185,488.905935185185,0,0,1,0,1,1,0,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.30566236,3.78786236,11.09352472
"280",280,280,-5.5,110.5,2192.9054,8494.98749,"110.5,-5.5",3963.10825,12462.06646,6156.01365,20957.05395,0,3,13,25,25,1,491.538564814815,491.538564814815,0,0,1,0,1,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.49498749,12.46206646,20.95705395
"281",281,281,-5.5,111.5,1559.91383,5399.20581,"111.5,-5.5",884.06102,2780.29099,2443.97485,8179.4968,0,2,3,4,4,0,480.093898148148,480.093898148148,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.39920581,2.78029099,8.1794968
"282",282,282,-5.5,112.5,1781.72716,6886.91645,"112.5,-5.5",2513.62176,7904.47657,4295.34892,14791.39302,0,0,37,55,55,1,511.855219907407,511.855219907407,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.88691645,7.90447657,14.79139302
"283",283,283,-5.5,113.5,1764.89446,6900.94716,"113.5,-5.5",1286.90344,4046.6915,3051.7979,10947.63866,0,0,6,12,17,3,569.943196759259,569.943196759259,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6.90094716,4.0466915,10.94763866
"284",284,284,-5.5,114.5,1714.55756,7003.89155,"114.5,-5.5",5241.17236,16481.01962,6955.72992,23484.91117,0,0,0,1,1,4,589.625789351852,589.625789351852,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,7.00389155,16.48101962,23.48491117
"285",285,285,-5.5,115.5,1603.36835,6307.41901,"115.5,-5.5",1679.62425,5281.60925,3282.9926,11589.02826,0,0,0,0,5,0,519.348923611111,519.348923611111,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,6.30741901,5.28160925,11.58902826
"286",286,286,-5.5,116.5,1344.42696,5010.83155,"116.5,-5.5",1523.5826,4790.93533,2868.00956,9801.76688,0,0,0,21,30,5,501.506087962963,501.506087962963,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,5.01083155,4.79093533,9.80176688
"287",287,287,-5.5,117.5,920.96256,4632.33108,"117.5,-5.5",2745.29922,8632.64372,3666.26178,13264.9748,0,0,22,24,24,3,519.362347222222,519.362347222222,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,4.63233108,8.63264372,13.2649748
"288",288,288,-5.5,118.5,1082.05766,4409.2677,"118.5,-5.5",2309.27301,7261.75673,3391.33067,11671.02443,0,24,24,25,28,5,535.846819444444,535.846819444444,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,4.4092677,7.26175673,11.67102443
"289",289,289,-5.5,119.5,971.21291,3783.57109,"119.5,-5.5",5280.60015,16605.5078,6251.81306,20389.07889,24,24,25,25,25,3,918.56023015873,918.56023015873,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,3.78357109,16.6055078,20.38907889
"290",290,290,-5.5,120.5,2229.19934,6358.75646,"120.5,-5.5",5282.35495,16610.68628,7511.55429,22969.44274,0,24,24,26,26,4,474.319386904762,474.319386904762,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,6.35875646,16.61068628,22.96944274
"291",291,291,-5.5,121.5,549.63595,1937.05521,"121.5,-5.5",1056.91935,3324.71644,1606.5553,5261.77165,0,0,25,25,25,3,401.453852941176,401.453852941176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,1.93705521,3.32471644,5.26177165
"292",292,292,-5.5,122.5,1527.88317,5617.96235,"122.5,-5.5",5230.62644,16447.80042,6758.50961,22065.76277,0,0,2,5,26,4,609.643409090909,609.643409090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,5.61796235,16.44780042,22.06576277
"293",293,293,-5.5,123.5,1222.61515,5142.58892,"123.5,-5.5",3224.38455,10139.13639,4446.9997,15281.72531,0,0,0,0,2,2,508.936766129032,508.936766129032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,5.14258892,10.13913639,15.28172531
"294",294,294,-5.5,124.5,1777.61235,3894.50975,"124.5,-5.5",2114.45725,6735.09567,3892.0696,10629.60542,0,0,0,0,1,1,431.344726851852,431.344726851852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,3.89450975,6.73509567,10.62960542
"295",295,295,-5.5,125.5,0.19347,2.29003,"125.5,-5.5",0,0,0.19347,2.29003,0,0,0,0,0,0,417.571856481481,417.571856481481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0.00229003,0,0.00229003
"296",296,296,-5.5,126.5,0.03796,0.44021,"126.5,-5.5",0,0,0.03796,0.44021,0,0,0,0,0,0,412.477328703704,412.477328703704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0.00044021,0,0.00044021
"297",297,297,-5.5,127.5,351.52262,1921.00265,"127.5,-5.5",18.19144,57.20349,369.71406,1978.20614,0,0,0,0,0,0,440.944645833333,440.944645833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1.92100265,0.05720349,1.97820614
"298",298,298,-5.5,128.5,3.11052,30.64887,"128.5,-5.5",0,0,3.11052,30.64887,0,0,3,3,3,0,461.830854166667,461.830854166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0.03064887,0,0.03064887
"299",299,299,-5.5,129.5,0.05837,0.67386,"129.5,-5.5",0,0,0.05837,0.67386,0,0,0,0,0,0,491.633483796296,491.633483796296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.00067386,0,0.00067386
"300",300,300,-5.5,130.5,0.20993,2.17178,"130.5,-5.5",0,0,0.20993,2.17178,0,0,0,0,0,0,529.16344212963,529.16344212963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.00217178,0,0.00217178
"301",301,301,-5.5,131.5,237.45656,1144.01325,"131.5,-5.5",409.15768,1286.60368,646.61424,2430.61693,0,0,0,0,0,0,591.651800925926,591.651800925926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1.14401325,1.28660368,2.43061693
"302",302,302,-5.5,132.5,1208.21735,4818.74547,"132.5,-5.5",4102.62101,12899.7022,5310.83836,17718.44767,0,0,0,2,2,0,656.647443655303,656.647443655303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4.81874547,12.8997022,17.71844767
"303",303,303,-5.5,133.5,788.01191,3095.64658,"133.5,-5.5",2051.93631,6456.21984,2839.94822,9551.86642,0,0,3,3,3,0,603.657506060606,603.657506060606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3.09564658,6.45621984,9.55186642
"304",304,304,-5.5,134.5,1314.84421,5893.66481,"134.5,-5.5",3882.26609,12207.91494,5197.1103,18101.57975,0,0,0,0,0,0,976.729596153846,976.729596153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5.89366481,12.20791494,18.10157975
"305",305,305,-5.5,135.5,1852.7481,8021.02875,"135.5,-5.5",1868.90858,5887.16983,3721.65668,13908.19858,0,0,5,5,5,1,985.994060185185,985.994060185185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,8.02102875,5.88716983,13.90819858
"306",306,306,-5.5,136.5,1825.02205,7359.49698,"136.5,-5.5",2315.27729,7280.43207,4140.29934,14639.92905,0,14,17,17,20,22,1334.9778912037,1334.9778912037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7.35949698,7.28043207,14.63992905
"307",307,307,-5.5,137.5,5606.50975,10272.94265,"137.5,-5.5",3981.06792,12518.54127,9587.57767,22791.48392,0,0,13,13,13,5,2077.45537356322,2077.45537356322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,10.27294265,12.51854127,22.79148392
"308",308,308,-5.5,138.5,939.51021,2757.01984,"138.5,-5.5",3045.13048,9592.83834,3984.64069,12349.85818,0,0,13,13,15,6,2749.60083333333,2749.60083333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2.75701984,9.59283834,12.34985818
"309",309,309,-4.5,96.5,17.61292,213.6444,"96.5,-4.5",0,0,17.61292,213.6444,0,0,0,0,0,0,222.640805555556,222.640805555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2136444,0,0.2136444
"310",310,310,-4.5,97.5,20.94151,250.89197,"97.5,-4.5",0,0,20.94151,250.89197,0,0,0,0,0,0,228.149150462963,228.149150462963,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.25089197,0,0.25089197
"311",311,311,-4.5,98.5,5.7065,76.47022,"98.5,-4.5",0,0,5.7065,76.47022,0,0,0,0,0,0,242.602712962963,242.602712962963,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.07647022,0,0.07647022
"312",312,312,-4.5,99.5,9.32801,125.01176,"99.5,-4.5",0,0,9.32801,125.01176,0,0,0,0,0,0,263.534752314815,263.534752314815,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.12501176,0,0.12501176
"313",313,313,-4.5,100.5,97.19099,625.56059,"100.5,-4.5",0.42581,1.33897,97.6168,626.89956,0,0,0,0,2,0,300.82412037037,300.82412037037,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0.62556059,0.00133897,0.62689956
"314",314,314,-4.5,101.5,604.90438,3451.69791,"101.5,-4.5",1489.04759,4682.40622,2093.95197,8134.10413,0,0,1,1,2,0,347.937122685185,347.937122685185,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,3.45169791,4.68240622,8.13410413
"315",315,315,-4.5,102.5,1063.52811,5226.04162,"102.5,-4.5",2932.35046,9220.85144,3995.87857,14446.89306,0,1,3,7,8,1,505.700947222222,505.700947222222,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,5.22604162,9.22085144,14.44689306
"316",316,316,-4.5,103.5,961.09527,4444.84589,"103.5,-4.5",4190.89185,13178.34656,5151.98712,17623.19245,1,3,5,11,11,0,688.193623333333,688.193623333333,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,4.44484589,13.17834656,17.62319245
"317",317,317,-4.5,105.5,866.81219,3324.14483,"105.5,-4.5",2235.15183,7028.47573,3101.96402,10352.62056,2,4,5,6,6,1,1726.28572222222,1726.28572222222,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.32414483,7.02847573,10.35262056
"318",318,318,-4.5,106.5,1852.97646,5318.50931,"106.5,-4.5",2843.28553,8940.36851,4696.26199,14258.87782,0,2,137,139,139,4,1010.82098611111,1010.82098611111,0,0,1,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.31850931,8.94036851,14.25887782
"319",319,319,-4.5,107.5,2575.24226,7510.75175,"107.5,-4.5",385.75642,1213.52152,2960.99868,8724.27327,0,0,3,33,33,0,670.897280092593,670.897280092593,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.51075175,1.21352152,8.72427327
"320",320,320,-4.5,108.5,2570.05802,6652.61247,"108.5,-4.5",248.00999,781.33282,2818.06801,7433.94529,0,0,0,4,6,0,568.461506944444,568.461506944444,0,0,1,0,1,1,0,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.65261247,0.78133282,7.43394529
"321",321,321,-4.5,109.5,2118.0059,6487.73755,"109.5,-4.5",139.90403,440.1406,2257.90993,6927.87815,0,0,0,5,9,0,568.1680625,568.1680625,0,0,1,0,1,1,0,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.48773755,0.4401406,6.92787815
"322",322,322,-4.5,110.5,2130.0562,6151.25923,"110.5,-4.5",288.46071,907.0703,2418.51691,7058.32953,0,0,3,8,25,1,620.2095,620.2095,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.15125923,0.9070703,7.05832953
"323",323,323,-4.5,111.5,1861.57503,6011.76567,"111.5,-4.5",1225.50833,3890.39467,3087.08336,9902.16034,0,0,0,3,4,0,616.183611111111,616.183611111111,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.01176567,3.89039467,9.90216034
"324",324,324,-4.5,112.5,1991.0929,7202.14044,"112.5,-4.5",950.13854,2987.70457,2941.23144,10189.84501,0,0,0,30,55,1,683.4388125,683.4388125,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.20214044,2.98770457,10.18984501
"325",325,325,-4.5,113.5,2710.89745,7918.50731,"113.5,-4.5",739.78322,2326.26151,3450.68067,10244.76882,0,0,0,7,13,3,776.322810185185,776.322810185185,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.91850731,2.32626151,10.24476882
"326",326,326,-4.5,114.5,2483.01937,7551.84515,"114.5,-4.5",5684.82954,17735.17449,8167.84891,25287.01964,0,0,0,0,0,0,1006.99816406926,1006.99816406926,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.55184515,17.73517449,25.28701964
"327",327,327,-4.5,115.5,1289.02809,5905.12936,"115.5,-4.5",4372.68651,13750.14587,5661.7146,19655.27523,0,0,0,0,0,0,867.167782407407,867.167782407407,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,5.90512936,13.75014587,19.65527523
"328",328,328,-4.5,116.5,2313.48933,8754.2004,"116.5,-4.5",3700.06991,11635.1836,6013.55924,20389.384,0,0,0,1,2,0,665.494664351852,665.494664351852,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,8.7542004,11.6351836,20.389384
"329",329,329,-4.5,117.5,827.93951,3009.40073,"117.5,-4.5",864.05926,2717.05001,1691.99877,5726.45074,0,0,0,0,0,0,491.926453703704,491.926453703704,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,3.00940073,2.71705001,5.72645074
"330",330,330,-4.5,118.5,648.57906,2382.25023,"118.5,-4.5",683.6442,2149.73185,1332.22326,4531.98208,0,0,0,0,1,0,411.322078703704,411.322078703704,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,2.38225023,2.14973185,4.53198208
"331",331,331,-4.5,119.5,1783.96622,6711.54874,"119.5,-4.5",5209.5724,16381.71831,6993.53862,23093.26705,0,25,26,29,29,3,606.3195,606.3195,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,6.71154874,16.38171831,23.09326705
"332",332,332,-4.5,120.5,1980.30072,6999.49351,"120.5,-4.5",4706.16145,14798.6108,6686.46217,21798.10431,0,1,3,3,16,13,579.553809027778,579.553809027778,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,6.99949351,14.7986108,21.79810431
"333",333,333,-4.5,121.5,1887.48539,6242.14718,"121.5,-4.5",6738.92519,21190.67346,8626.41058,27432.82064,1,1,1,1,1,0,400.910561403509,400.910561403509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,6.24214718,21.19067346,27.43282064
"334",334,334,-4.5,122.5,2465.48496,8047.07778,"122.5,-4.5",4368.49932,13742.94989,6833.98428,21790.02767,0,3,3,3,3,1,1210.9385952381,1210.9385952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,8.04707778,13.74294989,21.79002767
"335",335,335,-4.5,123.5,640.4254,2947.97682,"123.5,-4.5",2432.77524,7650.08288,3073.20064,10598.0597,0,0,1,1,1,0,394.558798387097,394.558798387097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,2.94797682,7.65008288,10.5980597
"336",336,336,-4.5,124.5,0.04292,0.48277,"124.5,-4.5",0,0,0.04292,0.48277,0,0,0,1,1,0,414.741155092593,414.741155092593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0.00048277,0,0.00048277
"337",337,337,-4.5,125.5,0.04774,0.56741,"125.5,-4.5",0,0,0.04774,0.56741,0,0,0,0,0,0,458.198083333333,458.198083333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0.00056741,0,0.00056741
"338",338,338,-4.5,126.5,1.52496,15.40564,"126.5,-4.5",0,0,1.52496,15.40564,0,0,0,0,0,0,472.762530092593,472.762530092593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0.01540564,0,0.01540564
"339",339,339,-4.5,127.5,0.0731,0.87692,"127.5,-4.5",0,0,0.0731,0.87692,0,0,0,0,0,0,508.227199074074,508.227199074074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0.00087692,0,0.00087692
"340",340,340,-4.5,128.5,0.15738,1.81605,"128.5,-4.5",0,0,0.15738,1.81605,0,3,3,3,3,0,487.559270833333,487.559270833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.00181605,0,0.00181605
"341",341,341,-4.5,129.5,533.81309,2612.59502,"129.5,-4.5",1557.44172,4898.55302,2091.25481,7511.14804,0,0,0,0,0,0,453.79469212963,453.79469212963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.61259502,4.89855302,7.51114804
"342",342,342,-4.5,130.5,234.65856,1491.75758,"130.5,-4.5",433.09032,1361.86045,667.74888,2853.61803,0,0,0,0,0,0,531.756946759259,531.756946759259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.49175758,1.36186045,2.85361803
"343",343,343,-4.5,131.5,877.10348,3599.98424,"131.5,-4.5",3420.19437,10754.86356,4297.29785,14354.8478,0,0,0,0,7,1,614.69455021645,614.69455021645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,3.59998424,10.75486356,14.3548478
"344",344,344,-4.5,132.5,302.57868,1427.11974,"132.5,-4.5",1037.71344,3263.10877,1340.29212,4690.22851,0,0,2,2,4,1,615.848449074074,615.848449074074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1.42711974,3.26310877,4.69022851
"345",345,345,-4.5,133.5,559.30761,3115.10645,"133.5,-4.5",1823.90316,5735.31454,2383.21077,8850.42099,0,3,3,4,26,9,689.671522058823,689.671522058823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3.11510645,5.73531454,8.85042099
"346",346,346,-4.5,134.5,1436.32258,5331.2145,"134.5,-4.5",3483.99886,10955.56608,4920.32144,16286.78058,0,0,1,23,36,10,797.374508953168,797.374508953168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5.3312145,10.95556608,16.28678058
"347",347,347,-4.5,135.5,1463.54098,5897.52408,"135.5,-4.5",4735.35111,14896.61954,6198.89209,20794.14362,0,6,28,28,37,10,1215.71722451791,1215.71722451791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5.89752408,14.89661954,20.79414362
"348",348,348,-4.5,136.5,710.73496,2972.63911,"136.5,-4.5",2488.0484,7824.46561,3198.78336,10797.10472,15,25,25,49,53,26,1752.88530627706,1752.88530627706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2.97263911,7.82446561,10.79710472
"349",349,349,-4.5,137.5,665.66483,3097.98937,"137.5,-4.5",978.5216,3076.979,1644.18643,6174.96837,8,28,49,49,49,18,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3.09798937,3.076979,6.17496837
"350",350,350,-3.5,95.5,12.87581,129.9581,"95.5,-3.5",0,0,12.87581,129.9581,0,0,0,0,0,0,229.06255787037,229.06255787037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.1299581,0,0.1299581
"351",351,351,-3.5,96.5,11.02298,141.04634,"96.5,-3.5",0,0,11.02298,141.04634,0,0,0,0,0,0,233.755465277778,233.755465277778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.14104634,0,0.14104634
"352",352,352,-3.5,97.5,5.39287,72.2932,"97.5,-3.5",0,0,5.39287,72.2932,0,0,0,0,0,0,247.487398148148,247.487398148148,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0722932,0,0.0722932
"353",353,353,-3.5,98.5,5.59415,74.99795,"98.5,-3.5",0,0,5.59415,74.99795,0,0,0,0,0,0,265.137226851852,265.137226851852,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0.07499795,0,0.07499795
